url,name,address,phone,email,www,facebook,twitter
http://www.spaweek.com/spa/21473/laspina-salon-and-spa,LaSpina Salon and Spa,"""3450 East Lincoln Highway Thorndale, PA 19372""",610.383.7778,#N/A,www.laspinasalonandspa.net,#N/A,#N/A
http://www.spaweek.com/spa/26820/lavender-falls-face-and-body-spa,Lavender Falls Face and Body Spa,"""19211 Huebner #3 San Antonio, TX 78258""",210.446.0903,care@lavenderskinspa.com,#N/A,https://www.facebook.com/pages/Lavender-Falls-Face-and-Body-Spa/354834941272560,http://www.twitter.com/lavenderfalls
http://www.spaweek.com/spa/30072/lavender-garden-day-spa,Lavender Garden Day Spa,"""219 South Westnedge Kalamazoo, MI 49007""",269.343.0300,#N/A,www.lavendergardendayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/4224/lavenders-day-spa-litchfield-park,Lavender's Day Spa - Litchfield Park,"""13000 West Indian School Road, Suite A2 Litchfield Park, AZ 85340""",623.547.0204,#N/A,www.lavendersdayspa.net/,#N/A,#N/A
http://www.spaweek.com/spa/4225/lavenders-day-spa-surprise,Lavender's Day Spa - Surprise,"""17173 N. Litchfield Rd., Suite 30 Surprise, AZ 85374""",623.584.6680,#N/A,www.lavendersdayspa.net/,#N/A,#N/A
http://www.spaweek.com/spa/8107/lavie-prive-medispa,LaVie Privée Medispa,"""1762 Westwood Boulevard, Suite 310 Los Angeles, CA 90024""",310.943.5555,info@privemedispa.com,www.privemedispa.com,#N/A,#N/A
http://www.spaweek.com/spa/15125/lavish-hair-salon-amp-day-spa,Lavish Hair Salon & Day Spa,"""473 Alessandro Boulevard, Suite B Riverside, CA 92508""",951.780.6008,#N/A,www.lavishsds.com,#N/A,#N/A
http://www.spaweek.com/spa/32277/lavish-life-spa-salon-amp-fitness,"""Lavish Life Spa, Salon & Fitness""","""Servicing the Houston Metro Area Houston, TX 77092""",817.823.8235,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/2492/lavish-salon-amp-spa,Lavish Salon & Spa,"""11815 Southwest King James Place, Suite 20 Tigard, OR 97224""",503.639.5305,lavishsalonandspa@hotmail.com,www.lavishsalonandspa.net,#N/A,#N/A
http://www.spaweek.com/spa/20998/ld-skin-spa,LD Skin Spa,"""2600 Tiller Lane, Suite B Columbus, OH 43231""",614.427.8446,#N/A,www.LDskinspa.com,#N/A,#N/A
http://www.spaweek.com/spa/2104/le-cachet-day-spa-amp-laser-center,Le Cachet Day Spa & Laser Center,"""39 East 30th Street New York, NY 10016""",212.448.9823,lecachetspa@aol.com,www.lecachetspa.com,#N/A,#N/A
http://www.spaweek.com/spa/16256/le-cheveu-salon-and-spa,Le Cheveu Salon and Spa,"""18032 Lemon Drive Yorba Linda, CA 92886""",714.524.1800,jsteinen@gmail.com,www.lecheveusalon.com,#N/A,#N/A
http://www.spaweek.com/spa/28161/le-grand-salon-and-spa,Le Grand Salon and Spa,"""302 Broadway Hillsdale, NJ 07642""",201.664.9400,info@legrandsalon.net,www.legrandsalon.net/,https://www.facebook.com/pages/Le-Grand-Salon-Spa/121876117840484,#N/A
http://www.spaweek.com/spa/27137/le-jolie-medi-spa,Le Jolie Medi Spa,"""13041 Ventura Boulevard Studio City, CA 91604""",818.501.1114,info@lejoliespa.com,www.lejoliespa.com,https://www.facebook.com/lejoliespa?fref=ts,http://www.twitter.com/lejoliespa 
http://www.spaweek.com/spa/38309/le-nu-spa,Le Nu Spa,"""3434 Kildaire Farm Road, Suite 126 Cary, NC 27518""",919.999.2772,colette@lenuspa.com,#N/A,https://www.facebook.com/LeNuSpa/,https://twitter.com/LeNuSpa
http://www.spaweek.com/spa/2360/le-reve-rittenhouse-day-spa,Le Reve Rittenhouse Day Spa,"""255 South 17th Street, 4th floor Philadelphia, PA 19103""",215.563.8888 or 215.749.4444,#N/A,www.rittenhousespa.com/,#N/A,#N/A
http://www.spaweek.com/spa/14431/le-salon-day-spa,Le Salon Day Spa,"""2525 Embassy Drive, Suite 12 Cooper City, FL 33026""",954.499.0045,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/15129/le-spa,Le Spa,"""550 Plaza Drive, Suite 100 Folsom, CA 95630""",916.350.4267,#N/A,www.lespadayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/16543/le-spa-foret-at-the-french-manor-inn-and-spa,Le Spa Foret at The French Manor Inn and Spa,"""50 Huntingdon Drive South Sterling, PA 18460""",570.676.3244,info@thefrenchmanor.com,www.thefrenchmanor.com,https://www.facebook.com/frenchmanor?fref=ts,https://twitter.com/frenchmanor
http://www.spaweek.com/spa/11870/le-vant-salon-amp-day-spa,Le Vant Salon & Day Spa,"""1501 East Roosevelt Road Wheaton, IL 60187""",630.653.5114,#N/A,www.levantsalon.com,#N/A,#N/A
http://www.spaweek.com/spa/31418/legacy-salon-and-day-spa,Legacy Salon and Day Spa,"""5300 South 108th Street, Suite 7 Hales Corners, WI 53130""",414.529.9700,krabir1919@yahoo.com,www.legacysalonanddayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/34872/legacy-salon-and-day-spa,Legacy Salon and Day Spa,"""N112 W16076 Mequon Road, Suite C Germantown, WI 53022""",414.529.9700,#N/A,www.legacysalonanddayspa.com/,#N/A,#N/A
http://www.spaweek.com/spa/12824/legrande-salon-and-day-spa,LeGrande Salon And Day Spa,"""252 3rd Avenue Northwest Hickory, NC 28601""",828.327.9949,#N/A,www.legrandesalon.com,#N/A,#N/A
http://www.spaweek.com/spa/6745/leisure-time-day-spa,Leisure Time Day Spa,"""564 Glatt Circle Woodburn, OR 97071""",503.982.6581,#N/A,www.leisuretimedayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/19207/lekspa,LekSpa,"""811 7th Avenue New York, NY 10019""",646.543.0119,#N/A,www.lekspa.com,#N/A,#N/A
http://www.spaweek.com/spa/35316/lemon-and-honey-day-spa,Lemon and Honey Day Spa,"""4101 Birch Street, Suite 130 Newport Beach, CA 92660""",949.735.0122,rebekahesthetician@gmail.com,www.lemonhoneydayspa.com/,https://www.facebook.com/rebekahesthetician,#N/A
http://www.spaweek.com/spa/12690/les-mini-vacances-day-spa,Les Mini Vacances Day Spa,"""1448 Long Road Martinsville, NJ 08836""",908.575.9297,lifesgooddamit@gmail.com,www.les-minivacances.com,#N/A,#N/A
http://www.spaweek.com/spa/2108/lia-schorr-day-spa,Lia Schorr Day Spa,"""57 West 57th Street, Suite 1409 New York, NY 10019""",212.486.9670,liaschorr@aol.com,www.liaschorr.com,https://www.facebook.com/pages/Lia-Schorr-Skin-Care/413290695354,#N/A
http://www.spaweek.com/spa/21337/life-spring-med-spa,Life Spring Med Spa,"""10557 Mission Road Leawood, KS 66206""",913.213.6900,knachlas@hotmail.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/30069/lifespa-wellness-center,LifeSpa Wellness Center,"""345 Cardinal Lane, Suite 6, Green Bay, WI 54313""",920.434.2204,lifespawellness@hotmail.com,www.lifespawellnesscenter.com,#N/A,#N/A
http://www.spaweek.com/spa/16379/lifestream-wellness-spa,Lifestream Wellness Spa,"""3045 North Federal Highway, Suite 60H Fort Lauderdale, FL 33306""",954.567.8011,#N/A,www.lifestreamspa.com,#N/A,#N/A
http://www.spaweek.com/spa/21805/light-space-healing-center,Light Space Healing Center,"""435 West 400 South, Suite 101 Salt Lake City, UT 84101""",801.901.0435,Saahahh@spaweek.com ,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/17514/lilac-tree-spa,Lilac Tree Spa,"""7372 LL Main Street Mackinac Island, MI 49757""",866.847.6575,scott@chippewahotel.com,www.lilactree.com/Relaxing-Spa.cfm,https://www.facebook.com/Lilac.Tree.Suites,https://twitter.com/LilacTreeMI
http://www.spaweek.com/spa/15577/lincoln-avenue-spa,Lincoln Avenue Spa,"""1339 Lincoln Avenue Calistoga, CA 94515""",707.942.5296,#N/A,www.lincolnavenuespa.com,#N/A,#N/A
http://www.spaweek.com/spa/22306/linda-michaels-salon-amp-day-spa,Linda Michaels Salon & Day Spa,"""125 Northwest Bypass, Suite H Great Falls, MT 59404""",406.727.3287,lindamichaels@qwestoffice.net,www.lindamichaelssalon.com,#N/A,#N/A
http://www.spaweek.com/spa/28534/lindas-nails-amp-spa,Linda's Nails & Spa,"""1111 Ireland Drive, Suite 104 Fayetteville, NC 28304""",910.779.1374,#N/A,www.facebook.com/pages/Lindas-Nails-Spa/303310209691371,#N/A,#N/A
http://www.spaweek.com/spa/20555/lindas-spa-studio,Linda's Spa Studio,"""281 Cross Key Road Reidsville, NC 27320""",336.342.0609,#N/A,www.lpwarren.com,#N/A,#N/A
http://www.spaweek.com/spa/22863/liquid-salon-and-spa,Liquid Salon and Spa,"""9265 South Broadway, Suite 100 Highlands Ranch, CO 80129""",303.791.4247,theliquidsalon@gmail.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/16253/lisas-salon-amp-day-spa,Lisa's Salon & Day Spa,"""1125 South Main Street Lombard, IL 60148""",630.691.0510,#N/A,www.lisasplacesalon.com,https://www.facebook.com/pages/Lisas-Salon-Day-Spa/137476729606348,#N/A
http://www.spaweek.com/spa/27109/little-wishes-spa-amp-wellness-center,Little Wishes Spa & Wellness Center,"""4980 Appian Way, Suite 102 El Sobrante, CA 94803""",510.435.9069,karla@littlewishesspa.com,www.littlewishesspa.com,#N/A,#N/A
http://www.spaweek.com/spa/11635/littlefield-cottage-healing-arts-amp-day-spa,Littlefield Cottage Healing Arts & Day Spa,"""78 North Meaders Street Dahlonega, GA 30533""",706.867.9229,#N/A,www.littlefieldcottage.com,#N/A,#N/A
http://www.spaweek.com/spa/30041/living-well-essentials-medical-spa,Living Well Essentials Medical Spa,"""400 Townline Road, Suite 135 Hauppauge, NY 11788""",631.724.4224,skincare@livingwellessentialsspa.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/38625/living-young-wellness-spa,Living Young Wellness Spa,"""3716 Olsen Blvd Amarillo, TX 79109""",806.322.3250,startouched@outlook.com,www.livingyoungspa.com/,#N/A,#N/A
http://www.spaweek.com/spa/2949/london-house-salon-amp-spa,London House Salon & Spa,"""13028 First Avenue South Seattle, WA 98168""",206.244.3006,losmillers@comcast.net,www.londonhousesalon.com,https://www.facebook.com/londonhousesalon,#N/A
http://www.spaweek.com/spa/26654/longevity-wellness-center-amp-spa,Longevity Wellness Center & Spa,"""9426 Battle Street, Suite 201 Manassas, VA 20110""",703.272.8501,drpetitt@longevitywellness.net ,www.longevitywellness.net,#N/A,#N/A
http://www.spaweek.com/spa/8099/lord-amp-taylor-salon-amp-spa,Lord & Taylor Salon & Spa,"""1440 Northern Boulevard Manhasset, NY 11030""",516.627.1172,ltmanhasset31226@gmail.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/8100/lord-amp-taylor-salon-amp-spa,Lord & Taylor Salon & Spa,"""750 Post Road Scarsdale, NY 10583""",914.725.8430,lordtaylorsalonscarsdale1@verizon.net,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/8101/lord-amp-taylor-salon-amp-spa,Lord & Taylor Salon & Spa,"""5255 Western Avenue Washington, DC 20015""",202.362.7814,ltwashington51201@gmail.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/29718/lorena-luca-spa,Lorena Luca Spa,"""412-201 Woodburn Road Raleigh, NC 27605""",919.977.0090,spalorenaluca@gmail.com,www.lorenaluca.com,https://www.facebook.com/LorenaLucaSpa?fref=ts,https://twitter.com/LorenaLucaSpa
http://www.spaweek.com/spa/18493/lorenc-aesthetic-plastic-surgery-center-and-medi-spa,Lorenc Aesthetic Plastic Surgery Center and Medi-Spa,"""983 Park Avenue New York, NY 10028""",212.472.2900,info@lorenc.com,www.lorenc.com/,https://www.facebook.com/LorencPlasticSurgeryNYC,https://twitter.com/drzpaullorenc
http://www.spaweek.com/spa/13531/lorien-hotel-amp-spa,Lorien Hotel & Spa,"""1600 King Street Alexandria, VA 22314""",703.894.5130,#N/A,www.lorienhotelandspa.com+,#N/A,#N/A
http://www.spaweek.com/spa/3905/lotus-beauty-spa,Lotus Beauty Spa,"""Inside Pink Sands, 829 3rd Avenue, 3rd Floor New York, NY 10022""",212.980.8868,yslwong08@yahoo.com,www.pinkbeachtan.com/index.php,http://www.facebook.com/#!/pages/Aqualia-Spa/440501870647,#N/A
http://www.spaweek.com/spa/26561/lotus-bloom-spa,Lotus Bloom Spa,"""1717 North Bayshore Drive, Suite 206 Miami, FL 33132""",305.533.1003,#N/A,www.lotusbloomspa.com,#N/A,#N/A
http://www.spaweek.com/spa/9225/lotus-day-spa,Lotus Day Spa,"""4614 Speedway Drive Fort Wayne, IN 46825""",260.471.6090,#N/A,www.thelotusonline.com,#N/A,#N/A
http://www.spaweek.com/spa/11561/lotus-day-spa,Lotus Day Spa,"""329 Main Street, Unit 109 Yalesville, CT 06492""",203.626.5688,#N/A,www.lotusdayspallc.com/,#N/A,#N/A
http://www.spaweek.com/spa/16646/lotus-day-spa-amp-salon,Lotus Day Spa & Salon,"""11274 South Fortuna Road, Suite B4 Yuma, AZ 85367""",928.345.4744,#N/A,www.lotusdayspa.net,#N/A,#N/A
http://www.spaweek.com/spa/35326/lotus-health-amp-wellness-spa,Lotus Health & Wellness Spa,"""46 Newman Springs Road East Red Bank, NJ 07701""",732.219.8699,lotusspa3@gmail.com,#N/A,https://www.facebook.com/pages/Lotus-Health-Wellness-Spa/1535855966657436,#N/A
http://www.spaweek.com/spa/5677/lotus-laser-amp-spa,Lotus Laser & Spa,"""1551 116th Avenue Northeast, Suite B2 Bellevue, WA 98004""",425.454.2617,info@lotuslaserspa.com ,www.lotuslaserspa.com,https://www.facebook.com/BellevueMedicalSpa,https://www.twitter.com/LotusLaserSpa1
http://www.spaweek.com/spa/2392/lotus-on-main-day-spa,Lotus on Main Day Spa,"""60 North Main Street Shrewsbury, PA 17361""",717.235.8434,#N/A,www.lotusonmain.com,#N/A,#N/A
http://www.spaweek.com/spa/31507/love-thyself-day-spa,Love Thyself Day Spa,"""101 South Coit Road, Suite 349 Richardson, TX 75080""",972.644.4065,#N/A,www.dallasdayspa.net,#N/A,#N/A
http://www.spaweek.com/spa/9490/lovejoy-day-spa-amp-shop,Lovejoy Day Spa & Shop,"""200 Metairie Road Metairie, LA 70005""",504.828.1997,info@lovejoyspa.com,www.lovejoyspa.com,#N/A,#N/A
http://www.spaweek.com/spa/27664/loxx-salon-and-spa,Loxx Salon and Spa,"""1062 North Washington Avenue Cookeville, TN 38501""",931.526.5699,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/19571/lrw-day-spa,LRW Day Spa,"""1921 Preston Road Plano, TX 75093""",214.453.9418,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/11243/luana-spa-retreat,Luana Spa Retreat,"""5050 Uakea Road Hana, HI 96713""",808.248.8855,#N/A,www.luanaspa.com,https://www.facebook.com/pages/Luana-Spa-Retreat/267168632001,#N/A
http://www.spaweek.com/spa/29909/lucette-salon-amp-spa,Lucette Salon & Spa,"""508 East State Street Rockford, IL 61104""",815.986.1550,#N/A,#N/A,https://www.facebook.com/LucetteSalon,#N/A
http://www.spaweek.com/spa/35329/lucky-nails-day-spa,Lucky Nails Day Spa,"""36 Avenue O Brooklyn, NY 11204""",646.665.4418,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/32052/lumiere-fitness-spa,Lumiere Fitness Spa,"""3030 South Gessner Road, Suite 145 Houston, TX 77063""",713.977.0444,Chelsea@lumierefitnessspa.com,#N/A,https://www.facebook.com/pages/Lumiere-Fitness-Spa/624592744220805?sk=timeline,#N/A
http://www.spaweek.com/spa/37934/lumiere-laser-center-and-med-spa,Lumiere Laser Center and Med Spa,"""1212 Hancock St., Suite 140 Quincy, MA 02169""",617.481.4466,ovdorofyeyeva@lumierelasercenter.com,www.lumierelasercenter.com/,https://www.facebook.com/belumibeauty,https://twitter.com/BeLumiBeauty
http://www.spaweek.com/spa/32154/luminess-spa,Luminess Spa,"""1030 South Gilbert Road, Suite 107 Gilbert, AZ 85296""",623.363.9493,luminessspa@gmail.com,www.luminessspa.com,#N/A,#N/A
http://www.spaweek.com/spa/876/luminous-spa-amp-wellness,Luminous Spa & Wellness,"""151 West Mineral Avenue, Suite 105 Littleton, CO 80120""",303.660.1511,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/28469/luscious-skin-spa,Luscious Skin Spa,"""101 Nickerson Street, Suite 108 Seattle, WA 98109""",206.706.4977,#N/A,www.lusciousskinspa.com,https://www.facebook.com/pages/Luscious-Skin-Spa/109231502437600,#N/A
http://www.spaweek.com/spa/23305/lustria-salon-and-spa,Lustria Salon and Spa,"""1400 Worcester Road Natick, MA 01760""",508.975.4030,info@lustriasalonandspa.com,www.lustriasalonandspa.com,https://www.facebook.com/LustriaSalonAndSpa?fref=ts,https://twitter.com/LustriaSalon1
http://www.spaweek.com/spa/17847/luxe-the-ultimate-salon-amp-spa-experience,LUXE - The Ultimate Salon & Spa Experience,"""824 First Street Lancaster, PA 17603""",717.393.3200,info@luxelancaster.com,www.luxelancaster.com,#N/A,#N/A
http://www.spaweek.com/spa/38671/luxe-the-ultimate-salon-amp-spa-experience,LUXE - The Ultimate Salon & Spa Experience,"""1325 Brighton Avenue, Suite 1 Lititz, PA 17543""",717.393.7700,lititz@luxelancaster.com,www.luxelancaster.com/,#N/A,#N/A
http://www.spaweek.com/spa/20424/luxe-beauty-lounge-amp-mobile-spa,Luxe Beauty Lounge & Mobile Spa,"""123-1208 Homer Street Vancouver, British Columbia V6B2Y5""",604.689.5893,michael@luxebeautylounge.com,www.luxebeautylounge.com,#N/A,#N/A
http://www.spaweek.com/spa/30310/luxe-blue-laser-amp-med-spa,Luxe Blue Laser & Med Spa,"""4016 North Milwaukee Avenue Chicago, IL 60641""",773.853.0450,luxeblueclinics@gmail.com,www.luxeblueclinic.com,https://www.facebook.com/pages/Luxe-Blue-Laser-Med-Spa/179459652229949,#N/A
http://www.spaweek.com/spa/35273/luxe-den-spa,Luxe Den Spa,"""519 8th Avenue New York, NY 10018""",212.971.6100,#N/A,www.luxe-den.com/,#N/A,#N/A
http://www.spaweek.com/spa/15138/luxe-hair-lounge-day-spa,Luxe Hair Lounge + Day Spa,"""2015 J Street, Suite 203 Sacramento, CA 95811""",916.443.1400,#N/A,www.luxe-midtown.com,https://www.facebook.com/luxehairlounge,#N/A
http://www.spaweek.com/spa/495/luxebeautique-beauty-bar-cosmetics-amp-spa,"""LuxeBeautiQue Beauty Bar, Cosmetics & Spa""","""434 Humphrey Street Swampscott, MA 01907""",781.598.1777,luxebeautique@gmail.com,www.luxebeautique.com,https://www.facebook.com/pages/Luxebeautique/291671876334,https://twitter.com/luxebeautique
http://www.spaweek.com/spa/38724/luxor-massage-spa,Luxor Massage Spa,"""502 Maple Avenue West Vienna, VA 22180""",703.255.0677,luxormassagespa@gmail.com,www.luxormassagespa.com/,#N/A,#N/A
http://www.spaweek.com/spa/35967/luxury-lotus-spa,Luxury Lotus Spa,"""1251 E Fowler Ave Ste E Tampa, FL 33612""",813.701.4541,LuxuryLotusSpa@gmail.com,www.LuxuryLotusSpa.com,#N/A,#N/A
http://www.spaweek.com/spa/22807/luxury-med-spa,Luxury Med Spa,"""30000 Orchard Lake Road Farmington Hills, MI 48334""",248.855.0900,luxurymedspa@yahoo.com,www.medicalandspa.com,https://www.facebook.com/LuxuryMedSpa,#N/A
http://www.spaweek.com/spa/779/luxury-on-lovers-advanced-skin-amp-body-med-spa,LUXURY ON LOVERS - Advanced Skin & Body Med-Spa,"""4703 West Lovers Lane Dallas, TX 75209""",214.352.8800,#N/A,www.luxuryonlovers.com,https://www.facebook.com/LuxuryonLovers,https://twitter.com/LuxuryOnLovers
http://www.spaweek.com/spa/18262/luxury-salon-and-spa,Luxury Salon and Spa,"""1825 Southeast 164th Avenue, Suite 119 Vancouver, WA 98683""",360.892.0100,#N/A,www.luxurysalonandspa.com,https://www.facebook.com/LuxurySalonAndSpaServices,https://www.twitter.com/luxurysalonspa
http://www.spaweek.com/spa/15631/luxury-spa,Luxury Spa,"""241 South Mateo Drive San Mateo, CA 94401""",650.343.7383,mostafak11@gmail.com,www.revespasalon.com,http://www.facebook.com/pages/Rêve-SpaSalon/194032966990,https://twitter.com/#!/revespasalon
http://www.spaweek.com/spa/5046/luxxery-cosmetic-medical-spa,Luxxery Cosmetic Medical Spa,"""3010 Crain Highway, Suite 400 Waldorf, MD 20601""",301.843.9769,michael.james@luxxery.com,www.luxxery.com,#N/A,#N/A
http://www.spaweek.com/spa/32206/lvt-nails-amp-spa,LVT Nails & Spa,"""3611 North Western Avenue Chicago, IL 60618""",773.248.8188,#N/A,www.cicinailsnspa.com/,https://www.facebook.com/pages/CiCi-Nails/46328599781,https://twitter.com/cicinails
http://www.spaweek.com/spa/3342/lynns-day-spa,Lynn's Day Spa,"""5999 Harpers Farm Road, Suite 150 West Columbia, MD 21044""",410.730.1822,#N/A,www.lynnsdayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/21864/m-spa,M Spa,"""2187 Market Street San Francisco, CA 94114""",415.556.9100,info@mspasf.com,www.mspasf.com,https://www.facebook.com/mspasf?ref=ts,https://twitter.com/MSpaSanFran
http://www.spaweek.com/spa/17630/mac-med-spa-and-salon,Mac Med Spa and Salon,"""127 East Main Street Milford, MA 01757""",508.478.9888,#N/A,www.macmedspa.com,#N/A,#N/A
http://www.spaweek.com/spa/17421/maddy-spa,Maddy Spa,"""5409 Gulf Port Boulevard Gulf Port, FL 33707""",727.388.2008,maddy@maddyspa.com,www.maddyspa.com,#N/A,#N/A
http://www.spaweek.com/spa/18587/madeleine-euro-spa,Madeleine Euro Spa,"""1095 Second Avenue, Suite 2FS New York, NY 10022""",212.593.5297,#N/A,www.madeleineeurospa.com,#N/A,#N/A
http://www.spaweek.com/spa/17493/madonna-inn-and-spa,Madonna Inn and Spa,"""100 Madonna Road San Luis Obispo, CA 93405""",805.543.3000 x474,#N/A,www.madonnainn.com/spa.php,#N/A,#N/A
http://www.spaweek.com/spa/1031/magdalena-euro-spa,Magdalena Euro-Spa,"""6535 Rochester Road Suite 105 Troy, MI 48085""",248.524.0464,#N/A,www.magdalenaeurospa.com,https://www.facebook.com/MagdalenaEuroSpa,#N/A
http://www.spaweek.com/spa/19823/magic-touch-salon-amp-day-spa,Magic Touch Salon & Day Spa,"""205 Byron Hurst Street LaGrange, GA 30240""",706.884.2777,#N/A,www.facebook.com/pages/Magic-Touch-Salon-Spa/117709161670371,#N/A,#N/A
http://www.spaweek.com/spa/29528/mahasukha-spa-at-menla,Mahasukha Spa at Menla,"""375 Pantherkill Road Phoenicia, NY 12464""",845.688.6897 ext.7523,lynnschau@gmail.com,www.menla.org,https://www.facebook.com/menlaretreat,https://twitter.com/menla
http://www.spaweek.com/spa/37492/maia-salon-spa-and-wellness,MAIA Salon Spa and Wellness,"""725 Smithtown Bypass Smithtown, NY 11787""",631.257.5535,maiasalon@optonline.net,www.maiasalonspaandwellness.com/,https://www.facebook.com/maiasalon,#N/A
http://www.spaweek.com/spa/13146/main-street-salon-amp-spa,Main Street Salon & Spa,"""148 West Main Street Silverdale, PA 18962""",215.257.5458,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/32246/main-street-salon-amp-spa,Main Street Salon & Spa,"""344 Main Street, Suite A Vista, CA 92084""",760.716.4110,skincarebymelissam@gmail.com,#N/A,https://www.facebook.com/SoniaMelissaSkincare,#N/A
http://www.spaweek.com/spa/27165/mais-oui-massage-amp-spa-services-napa,Mais Oui Massage & Spa Services - Napa,"""1920 Lernhart Street Napa, CA 94558""",707.224.8500,info@MaisOuiSpa.com,www.maisouispa.com,#N/A,#N/A
http://www.spaweek.com/spa/36447/maison-esthetique-christiane-bourque-spa,Maison Esthetique Christiane Bourque Spa,"""94 High Street Danvers, MA 01923""",978.777.7278,jmpatrikas@verizon.net,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/23716/majestic-medical-touch-spa,Majestic Medical Touch Spa,"""802 Bombay Lane Roswell, GA 30076""",404.539.6713,malea@majestictouchspa.com,www.majestictouchspa.com,https://www.facebook.com/Majesticmedtouchspa,https://twitter.com/majesticmtouch
http://www.spaweek.com/spa/29712/mak-nail-bar-amp-organic-spa,MAK Nail Bar & Organic Spa,"""704 Woodland Road Wyomissing, PA 19610""",610.750.7538,nguyenh82@gmail.com,www.maknailbar.com,https://www.facebook.com/maknailbar,#N/A
http://www.spaweek.com/spa/7793/makas-european-day-spa,Maka's European Day Spa,"""5108 Mccarthur Blvd. NW Washington, DC 20016""",202.364.6772,makashvilly@yahoo.com,www.makaseuropeandayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/497/makeovers-salon-spa,Makeovers Salon + Spa,"""594 Washington Street South Easton , MA 02375""",508.238.1211,ed@makeovers.com,www.makeoverssalon.com,#N/A,#N/A
http://www.spaweek.com/spa/35518/malanya-cam-at-leisure-time-day-spa,Malanya Cam at Leisure Time Day Spa,"""564 Glatt Circle Woodburn, OR 97071""",503.982.6581,#N/A,www.leisuretimedayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/22188/mancini-giuffre-salon-amp-spa,Mancini Giuffre Salon & Spa,"""1348 Hylan Boulevard Staten Island, NY 10305""",718.980.4633,ManciniGiuffre@aol.com,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/23766/mancini-giuffre-salon-amp-spa,Mancini Giuffre Salon & Spa,"""86 Page Avenue Staten Island, NY 10309""",718.635.3200,#N/A,www.mancinigiuffresalonandspa.com,http://www.facebook.com/pages/Mancini-Giuffre/261394057260725,#N/A
http://www.spaweek.com/spa/11246/mandara-spa-at-hilton-hawaiian-village,Mandara Spa at Hilton Hawaiian Village,"""2005 Kalia Road , 4th Floor Kalia Tower Honolulu, HI 96815""",808.945.7721,#N/A,www.mandaraspa.com/spa/Oahu-Hilton-Hawaiian-Village-Beach-Resort-and-Spa.aspx,https://www.facebook.com/HiltonHawaiianVillage,#N/A
http://www.spaweek.com/spa/11250/mandara-spa-at-mauna-kea-beach-hotel,Mandara Spa at Mauna Kea Beach Hotel,"""62-100 Mauna Kea Beach Boulevard Mauna Kea, Big Island, HI 96743""",808.882.5630,#N/A,www.mandaraspa.com/spa/Big-Island-Mauna-Kea-Beach-Hotel.aspx,#N/A,#N/A
http://www.spaweek.com/spa/21118/mandara-spa-at-waikoloa-beach-marriott-resort-amp-spa,Mandara Spa at Waikoloa Beach Marriott Resort & Spa,"""69-275 Waikoloa Beach Drive Waikoloa, Big Island, HI 96738""",808.886.8191,#N/A,www.mandaraspa.com/spa/Big-Island-Waikoloa-Beach-Marriott-Resort-and-Spa.aspx,#N/A,#N/A
http://www.spaweek.com/spa/11274/mandara-spa-at-wailea-beach-marriott-resort-amp-spa,Mandara Spa at Wailea Beach Marriott Resort & Spa,"""3700 Wailea Alanui Drive Wailea, Maui, HI 96753""",808.891.8774,#N/A,www.mandaraspa.com/spa/Maui-Wailea-Beach-Marriott-Resort-and-Spa.aspx,#N/A,#N/A
http://www.spaweek.com/spa/28224/mane-therapie-salon-amp-spa,Mane Therapie Salon & Spa,"""838 Hampshire Street Quincy, IL 62301""",217.221.8988,#N/A,#N/A,#N/A,#N/A
http://www.spaweek.com/spa/9229/mango-bay-spa,Mango Bay Spa,"""1329 West 96th Street Indianapolis, IN 46260""",317.846.3427,#N/A,www.mangobayspa.com,#N/A,#N/A
http://www.spaweek.com/spa/23366/manhattan-laser-spa,Manhattan Laser Spa,"""56 East 34th Street, 2nd Floor New York, NY 10016""",212.334.2470,#N/A,#N/A,#N/A,#N/A
